,cod,lon,lat,ele,sun,hum,pre,rai,nam,mun,dep,N
812,23190420,73.5666666667,-7.56666666667,124,0,0,3,6,Norma La,Sabana de Torres,Santander,2
813,23190440,73.2997222222,-7.205,825,0,0,6,4,Naranjo El,Lebrija,Santander,2
814,23190450,72.8783333333,-7.30888888889,3220,0,0,11,6,Vetas-El Pozo,Vetas,Santander,2
815,23190460,73.6488888889,-7.61555555556,100,0,0,3,6,Papayal,Rionegro,Santander,2
816,23190480,73.5075,-8.09888888889,228,0,0,7,1,Angeles Los,Rio de Oro,Cesar,2
817,23190500,73.3883333333,-7.75972222222,134,0,0,3,6,San Alberto,San Alberto,Cesar,2
818,23190510,73.3275,-7.59555555556,300,0,0,6,6,Caobo El,La Esperanza,Norte de Santander,2
819,23190520,73.4397222222,-7.99555555556,271,0,0,3,6,Dorada La,San Martin,Cesar,2
820,23190530,73.45,-7.45,170,0,0,3,6,Cooperativa La,Sabana de Torres,Santander,2
821,23190540,73.1805555556,-7.65083333333,710,0,0,3,6,Vega La,Cachira,Norte de Santander,2
822,23190560,73.5597222222,-7.57444444444,96,0,0,3,6,San Rafael,Sabana de Torres,Santander,2
823,23190580,73.6186111111,-8.08861111111,75,0,0,5,1,San Daniel Hda,Rio de Oro,Cesar,2
824,23190590,73.1238888889,-7.09027777778,925,0,0,11,6,Floresta La,Bucaramanga,Santander,2
825,23190600,73.2302777778,-6.9975,1280,0,0,2,4,Pantano El,Giron,Santander,2
826,23190700,73.0677777778,-6.99333333333,1000,0,0,11,3,Piedecuesta Gja,Piedecuesta,Santander,2
827,23190710,73.7244444444,-8.01166666667,50,0,0,5,1,Barranca Lebrija,Aguachica,Cesar,2
828,23190810,73.3213888889,-7.8125,650,0,0,3,3,Planes Los,San Alberto,Cesar,2
829,23195040,73.1222222222,-7.14472222222,1018,3,1,11,6,Univ Ind Santander,Bucaramanga,Santander,4
830,23195090,72.9875,-7.36583333333,1725,5,1,6,6,Vivero Surata,Surata,Santander,4
831,23195110,73.1672222222,-7.02555555556,777,0,2,2,6,Llano Grande,Giron,Santander,3
832,23195130,73.1844444444,-7.12138888889,1189,5,1,2,6,Apto Palonegro,Lebrija,Santander,4
833,23195180,73.0516666667,-7.73527777778,1882,5,1,7,3,Esc Agr Cachira,Cachira,Norte de Santander,4
834,23195200,72.9911111111,-7.47388888889,1850,5,1,7,6,Cachiri,Surata,Santander,4
835,23200010,73.9505555556,-7.96027777778,99,0,0,5,1,Simiti,Simiti,Bolivar,2
836,23200060,73.9419444444,-7.67055555556,98,0,0,3,1,Santo Domingo,San Pablo,Bolivar,2
837,23205020,73.9255555556,-7.475,165,0,2,3,6,Col Cooperativo,San Pablo,Bolivar,3
838,23205030,74.0591666667,-7.96527777778,650,4,2,5,1,Sta Rosa D Simiti,Santa Rosa del Sur,Bolivar,4
839,23205050,74.2408333333,-7.88527777778,750,5,1,3,3,Canelos,Santa Rosa del Sur,Bolivar,4
840,23210010,73.7552777778,-8.185,90,0,0,5,1,Pto Mosquito,Gamarra,Cesar,2
841,23210120,73.6413888889,-8.53166666667,166,0,0,3,1,Vega La,La Gloria,Cesar,2
842,23210130,73.58,-8.24944444444,250,0,0,5,1,Totumal,Aguachica,Cesar,2
843,23210160,73.7377777778,-8.32666666667,150,0,0,5,1,Gamarra,Gamarra,Cesar,2
844,23215030,73.6027777778,-8.22888888889,208,4,2,5,1,Aguas Claras,Aguachica,Cesar,4
845,24010050,73.4166666667,-6.25,1390,0,0,10,0,Sevilla,Guadalupe,Santander,1
846,24010070,73.7097222222,-5.30305555556,2650,0,0,2,6,Leticia,Lenguazaque,Cundinamarca,2
847,24010110,73.4691666667,-6.07694444444,1242,0,0,3,3,Comoda La,Santana,Boyaca,2
848,24010140,73.7705555556,-5.25083333333,2620,0,0,2,6,Cucunuba,Cucunuba,Cundinamarca,2
849,24010150,73.8636111111,-5.51111111111,2590,0,0,2,3,Simijaca,Simijaca,Cundinamarca,2
850,24010170,73.6908333333,-5.38583333333,2690,0,0,2,6,Guacheta,Guacheta,Cundinamarca,2
851,24010180,73.6311111111,-5.53861111111,2290,0,0,11,4,Raquira,Raquira,Boyaca,2
852,24010210,73.7816666667,-5.87333333333,1920,0,0,3,3,Jesus Maria,Jesus Maria,Santander,2
853,24010230,73.2397222222,-6.35527777778,1523,0,0,3,3,Confines,Confines,Santander,2
854,24010240,73.3033333333,-6.2625,1400,0,0,3,3,Oiba,Oiba,Santander,2
855,24010280,73.7166666667,-5.3,2585,0,0,2,6,Tapias,Lenguazaque,Cundinamarca,2
856,24010290,73.6166666667,-5.61666666667,2090,0,0,2,4,Sutamarchan,Sutamarchan,Boyaca,2
857,24010390,73.6166666667,-5.3,2800,0,0,11,5,Triangulo El,Lenguazaque,Cundinamarca,2
858,24010410,73.5438888889,-5.60138888889,2120,0,0,2,4,Emporio El Hda,Villa de Leyva,Boyaca,2
859,24010440,73.85,-5.38333333333,3130,0,0,2,6,Tres Esquinas,Susa,Cundinamarca,2
860,24010460,73.6,-5.71666666667,2370,0,0,11,4,Sta Sofia,Santa Sofia,Boyaca,2
861,24010510,73.6666666667,-5.46666666667,2900,0,0,11,2,Zarzal El,Raquira,Boyaca,2
862,24010610,73.9044444444,-5.35111111111,2970,0,0,2,6,Carmen de Carupa,Carmen de Carupa,Cundinamarca,2
863,24010630,73.4438888889,-5.76055555556,2600,0,0,11,3,Arcabuco,Arcabuco,Boyaca,2
864,24010640,73.7708333333,-5.98611111111,2260,0,0,3,3,Bolivar,Bolivar,Santander,2
865,24010650,73.3416666667,-6.15138888889,1502,0,0,3,3,Olival,Suaita,Santander,2
866,24010660,73.3338888889,-6.44361111111,1050,0,0,3,3,Simacota,Simacota,Santander,2
867,24010670,73.7963888889,-5.91972222222,2270,0,0,3,3,Sucre,Sucre,Santander,2
868,24010690,73.6333333333,-5.71666666667,2600,0,0,11,3,Tres Esquinas,Santa Sofia,Boyaca,2
869,24010700,73.7588888889,-5.69611111111,2550,0,0,11,3,Saboya La Granja,Saboya,Boyaca,2
870,24010710,73.5763888889,-5.85138888889,1764,0,0,7,3,Moniquira,Moniquira,Boyaca,2
871,24010740,73.3666666667,-6.36666666667,1200,0,0,3,3,Rodeo El Hda,Chima,Santander,2
872,24010750,73.6091666667,-5.92583333333,1730,0,0,7,3,Miravalles,Moniquira,Boyaca,2
873,24010760,73.4413888889,-6.1025,1617,0,0,3,3,Suaita,Suaita,Santander,2
874,24010790,73.3833333333,-6.08333333333,2000,0,0,3,3,Pamplonilla,Suaita,Santander,2
875,24010800,73.5333333333,-5.48333333333,2800,0,0,2,5,Minas Las,Samaca,Boyaca,2
876,24010810,73.5494444444,-5.75083333333,2375,0,0,11,3,Gachantiva,Gachantiva,Boyaca,2
877,24010820,73.7025,-5.96138888889,2018,0,0,6,3,Guavata,Guavata,Santander,2
878,24010830,73.4502777778,-5.64,2985,0,0,2,6,San Pedro Iguaque,Chiquiza,Boyaca,2
879,24010840,73.3855555556,-5.63444444444,3195,0,0,2,6,Panelas,Motavita,Boyaca,2
880,24010850,73.3888888889,-5.87083333333,2110,0,0,6,3,Palma La,Gambita,Santander,2
881,24010860,73.4166666667,-5.81666666667,2300,0,0,6,3,Chuqueque Hda,Gambita,Santander,2
882,24010870,73.1961111111,-5.89944444444,2200,0,0,11,3,Palermo,Paipa,Boyaca,2
883,24011060,73.8013888889,-5.46222222222,2600,0,0,2,4,Susa,Susa,Cundinamarca,2
884,24011070,73.4672222222,-6.32361111111,1800,0,0,10,3,Santuario El,El Guacamayo,Santander,2
885,24011080,73.7525,-5.24777777778,2562,0,0,2,6,Cucunuba 1,Cucunuba,Cundinamarca,2
886,24011090,73.7913888889,-5.32722222222,2555,0,0,2,6,Ubate Gja,Villa de San Diego de Ubate,Cundinamarca,2
887,24015020,73.6,-5.88333333333,1700,5,2,7,3,Bertha,Moniquira,Boyaca,4
888,24015090,73.6022222222,-5.71055555556,2300,0,2,2,3,Inst Agr Sta Sofia,Santa Sofia,Boyaca,3
889,24015110,73.8516666667,-5.30361111111,2610,0,0,2,6,Boyera La Automati,Villa de San Diego de Ubate,Cundinamarca,2
890,24015120,73.7347222222,-5.46722222222,2580,5,1,11,3,Isla del Santuario,Fuquene,Cundinamarca,4
891,24015130,73.85,-5.5,2572,0,0,2,4,Simijaca,Simijaca,Cundinamarca,2
892,24015210,73.85,-5.25,2700,0,0,2,6,Sutatausa,Sutatausa,Cundinamarca,2
893,24015220,73.4955555556,-5.51166666667,2600,5,1,2,6,Villa Carmen,Samaca,Boyaca,4
894,24015250,73.4152777778,-6.23694444444,1400,0,1,3,3,Laja La,Guadalupe,Santander,3
895,24015260,73.3683333333,-6.355,1090,0,2,3,3,Chima,Chima,Santander,3
896,24015270,73.6727777778,-5.99722222222,2170,5,1,7,3,Velez Granja,Velez,Santander,4
897,24015280,73.3436111111,-5.94472222222,1900,0,1,6,3,Gambita,Gambita,Santander,3
898,24015300,73.5438888889,-5.65583333333,2215,5,2,2,4,Villa de Leiva,Villa de Leyva,Boyaca,4
899,24020040,73.0980555556,-6.13833333333,1814,0,0,6,3,Encino,Encino,Santander,2
900,24020080,73.1427777778,-6.44111111111,1300,0,0,3,3,Valle de San Jose,Valle de San Jose,Santander,2
901,24020120,73.0447222222,-6.29944444444,1520,0,0,6,3,Coromoro,Coromoro,Santander,2
902,24020130,73.0561111111,-6.60166666667,1626,0,0,5,6,Curiti 2,Curiti,Santander,2
903,24020150,73.1061111111,-6.57666666667,1100,0,0,5,6,Mamonal El Hda,San Gil,Santander,2
904,24020220,72.9644444444,-6.1525,2625,0,0,6,3,Pavas Las,Coromoro,Santander,2
905,24020230,72.9833333333,-6.25,2000,0,0,11,3,Pueblo Viejo,Coromoro,Santander,2
906,24025020,73.1991666667,-6.53222222222,975,1,2,7,3,Cucharo El,Pinchote,Santander,4
907,24025030,73.1619444444,-5.96694444444,2700,2,1,6,3,Sierra La,Duitama,Boyaca,4
908,24025040,72.9688888889,-6.47,1667,5,1,3,3,Esc Agr Mogotes,Mogotes,Santander,4
909,24025050,73.1505555556,-6.27416666667,1350,5,1,3,3,Charala,Charala,Santander,4
910,24030120,73.0763888889,-5.52361111111,2678,0,0,2,6,Pesca,Pesca,Boyaca,2
911,24030140,73.2502777778,-5.50722222222,2720,0,0,2,6,Siachoque,Siachoque,Boyaca,2
912,24030160,72.7833333333,-5.9075,2486,0,0,2,6,Tasco,Tasco,Boyaca,2
913,24030190,72.8497222222,-5.72444444444,2970,0,0,2,6,Mongui,Mongui,Boyaca,2
914,24030200,72.8702777778,-6.42611111111,2000,0,0,6,3,San Joaquin,San Joaquin,Santander,2
915,24030210,72.6972222222,-6.83611111111,2440,0,0,7,6,Cerrito,Cerrito,Santander,2
916,24030230,72.9758333333,-5.61611111111,2470,0,0,2,6,Iza,Iza,Boyaca,2
917,24030240,72.6891666667,-6.23166666667,2550,0,0,11,3,Susacon,Susacon,Boyaca,2
918,24030260,72.4444444444,-6.40666666667,2749,0,0,2,6,Cocuy El,El Cocuy,Boyaca,2
919,24030270,72.8441666667,-6.83,1702,0,0,6,3,San Andres,San Andres,Santander,2
920,24030290,72.5811111111,-6.49388888889,1856,0,0,7,6,Macaravita,Macaravita,Santander,2
921,24030300,72.975,-6.75305555556,600,0,0,11,4,Cepita,Cepita,Santander,2
922,24030310,73.3238888889,-5.62888888889,2820,0,0,2,6,Combita,Combita,Boyaca,2
923,24030320,72.63,-6.6275,1976,0,0,7,3,Carcasi,Carcasi,Santander,2
924,24030330,72.9316666667,-6.93972222222,2050,0,0,7,6,Tope El,Santa Barbara,Santander,2
925,24030340,72.8113888889,-6.67166666667,2150,0,0,3,3,Molagavita,Molagavita,Santander,2
926,24030350,73.0355555556,-5.83416666667,2540,0,0,2,3,Duitama,Duitama,Boyaca,2
927,24030370,72.8347222222,-6.18833333333,3080,0,0,11,3,Susa,Onzaga,Santander,2
928,24030380,73.2347222222,-5.75138888889,2860,0,0,11,6,Sotaquira,Sotaquira,Boyaca,2
929,24030400,72.9855555556,-5.86861111111,2690,0,0,2,3,Sta Rosa D Viterbo,Santa Rosa de Viterbo,Boyaca,2
930,24030410,73.0047222222,-5.74361111111,2500,0,0,2,4,Tibasosa,Tibasosa,Boyaca,2
931,24030420,73.3105555556,-5.51888888889,2873,0,0,2,2,Pila La Fca,Soraca,Boyaca,2
932,24030450,73.3233333333,-5.60611111111,2645,0,0,2,6,Encanto El,Oicata,Boyaca,2
933,24030500,73.2816666667,-5.55861111111,2900,0,0,2,6,Col Dptal Agrop,Chivata,Boyaca,2
934,24030510,73.0716666667,-5.69916666667,2900,0,0,2,6,Cerezo El,Paipa,Boyaca,2
935,24030530,73.2333333333,-5.68472222222,2580,0,0,2,6,San Antonio,Tuta,Boyaca,2
936,24030540,72.9783333333,-5.66527777778,2486,0,0,2,6,Firavitoba,Firavitoba,Boyaca,2
937,24030550,73.2,-5.56666666667,2675,0,0,2,6,San Pedro,Toca,Boyaca,2
938,24030560,72.7922222222,-5.75972222222,2900,0,0,11,5,Mongua,Mongua,Boyaca,2
939,24030570,72.6352777778,-6.06194444444,2328,0,0,2,4,Aposentos,Socota,Boyaca,2
940,24030580,72.5902777778,-6.13972222222,2962,0,0,11,6,Jerico,Jerico,Boyaca,2
941,24030590,72.9383333333,-5.96222222222,2643,0,0,2,3,Cerinza,Cerinza,Boyaca,2
942,24030610,73.05,-5.85,2590,0,0,2,6,Empoduitama,Duitama,Boyaca,2
943,24030630,72.8216666667,-6.96027777778,2362,0,0,7,3,Baraya,Guaca,Santander,2
944,24030640,72.7697222222,-5.81555555556,3200,0,0,11,5,Nimicia Esc Rural,Gameza,Boyaca,2
945,24030650,72.8555555556,-6.03361111111,2833,0,0,2,6,Tutasa,Tutaza,Boyaca,2
946,24030660,72.4186111111,-6.37583333333,3409,0,0,11,3,Mortino El,El Cocuy,Boyaca,2
947,24030670,72.7708333333,-6.13944444444,3240,0,0,11,6,Sta Rosita,Sativanorte,Boyaca,2
948,24030680,72.5908333333,-6.65333333333,2310,0,0,7,3,Paramo El,Carcasi,Santander,2
949,24030690,72.6438888889,-5.98833333333,3052,0,0,2,6,Curital,Socha,Boyaca,2
950,24030700,72.7327777778,-6.51472222222,2400,0,0,7,6,Covarachia,Covarachia,Boyaca,2
951,24030730,72.7166666667,-6.55,1100,0,0,5,6,Mina La,Capitanejo,Santander,2
952,24030740,72.65,-6.48333333333,1397,0,0,5,6,Molinos Los,Capitanejo,Santander,2
953,24030750,72.8583333333,-6.88111111111,2362,0,0,6,6,Guaca,Guaca,Santander,2
954,24030760,72.9166666667,-5.63333333333,3225,0,0,2,6,Crucero El Villita,Sogamoso,Boyaca,2
955,24030770,73.1261111111,-5.62333333333,2836,0,0,2,4,Garrocho El,Toca,Boyaca,2
956,24030780,73.2166666667,-5.6,2690,0,0,2,6,Hotel El,Toca,Boyaca,2
957,24030790,72.94,-5.77333333333,2500,0,0,2,6,Nobsa,Nobsa,Boyaca,2
958,24030800,73.1633333333,-5.53361111111,3200,0,0,2,6,Casa Amarilla,Toca,Boyaca,2
959,24030820,73.2008333333,-5.65111111111,2780,0,0,2,3,Azulejos Los,Tuta,Boyaca,2
960,24030830,72.6166666667,-6.45,1100,0,0,5,6,Chapeton El,San Mateo,Boyaca,2
961,24030840,73.0822222222,-5.89138888889,3650,0,0,11,3,Antena Tv Rusia La,Duitama,Boyaca,2
962,24030850,72.7811111111,-6.2325,2500,0,0,6,3,Aserrio El,Onzaga,Santander,2
963,24030860,72.8666666667,-6.10055555556,2800,0,0,2,3,Capilla La,Tutaza,Boyaca,2
964,24030940,72.9077777778,-5.75583333333,2500,0,0,2,6,Sena,Sogamoso,Boyaca,2
965,24030950,72.7297222222,-6.70638888889,2237,0,0,6,3,Malaga 2,Malaga,Santander,2
966,24031040,72.9833333333,-5.81666666667,2500,0,0,2,4,Creciente La,Santa Rosa de Viterbo,Boyaca,2
967,24035010,72.5452777778,-6.24527777778,2950,0,1,2,6,Cusagui,La Uvita,Boyaca,3
968,24035020,72.8105555556,-5.90722222222,2575,0,1,2,6,Beteitiva,Beteitiva,Boyaca,3
969,24035040,73.2077777778,-5.57944444444,2700,5,1,2,6,Copa La,Toca,Boyaca,4
970,24035070,72.4091666667,-6.46333333333,2963,0,1,11,3,Guican,Guican,Boyaca,3
971,24035120,73.0744444444,-5.80222222222,2485,5,2,2,3,Surbata Bonza,Duitama,Boyaca,4
972,24035130,73.3552777778,-5.55333333333,2690,5,2,2,6,U P T C,Tunja,Boyaca,4
973,24035140,72.9666666667,-5.68333333333,2500,0,0,2,6,Venecia Hda,Sogamoso,Boyaca,2
974,24035150,72.8905555556,-5.77861111111,2530,5,2,2,6,Belencito,Nobsa,Boyaca,4
975,24035170,73.1161111111,-5.74583333333,2470,5,2,2,3,Tunguavita,Paipa,Boyaca,4
976,24035190,73.2,-5.46666666667,3250,0,0,2,0,San Jose,Siachoque,Boyaca,1
977,24035240,72.3716666667,-6.40722222222,3716,5,1,11,3,Sierra Nevad Cocuy,Guican,Boyaca,4
978,24035250,72.4661111111,-6.18833333333,2888,3,2,11,5,Chita,Chita,Boyaca,4
979,24035260,72.6930555556,-6.5175,1160,4,2,5,6,Capitanejo,Capitanejo,Santander,4
980,24035270,72.7075,-6.84083333333,2698,5,2,7,3,Tinaga Gja,Cerrito,Santander,4
981,24035300,73.1875,-5.59666666667,2700,0,0,2,6,San Cristobal,Toca,Boyaca,2
982,24035310,72.5047222222,-6.54944444444,2350,5,2,7,3,Chiscas,Chiscas,Boyaca,4
983,24035320,72.7047222222,-6.13305555556,2594,0,2,11,3,Sativanorte,Sativanorte,Boyaca,3
984,24035330,72.5786111111,-6.32611111111,2150,5,2,11,3,Boavita,Boavita,Boyaca,4
985,24035340,72.9677777778,-5.67694444444,2500,5,2,2,6,Apto A Lleras C,Sogamoso,Boyaca,4
986,24040050,73.2061111111,-6.6375,1300,0,0,11,6,Sta Isabel,Barichara,Santander,2
987,24040060,73.2761111111,-6.60611111111,630,0,0,7,6,Remolino,Cabrera,Santander,2
988,24050060,73.4108333333,-6.87277777778,721,0,0,6,6,San Vicente,San Vicente de Chucuri,Santander,2
989,24050070,73.5205555556,-7.12694444444,150,0,0,3,6,Putana La,San Vicente de Chucuri,Santander,2
990,24050100,73.2797222222,-6.70722222222,815,0,0,7,6,Fuente La,Zapatoca,Santander,2
991,24050110,73.6322222222,-6.91194444444,300,0,0,6,4,Albania,San Vicente de Chucuri,Santander,2
992,24055030,73.2825,-6.79277777778,1810,5,1,7,3,Zapatoca,Zapatoca,Santander,4
993,24055040,73.2919444444,-6.54972222222,940,0,2,6,3,Palmar El,Palmar,Santander,3
994,24060040,73.5480555556,-7.26416666667,188,0,0,3,6,Aguasclaras,Sabana de Torres,Santander,2
995,24060050,73.0927777778,-6.75916666667,1460,0,0,11,1,Mesa La,Los Santos,Santander,2
996,24060060,73.4194444444,-7.10861111111,180,0,0,3,6,Pte La Paz,Betulia,Santander,2
997,24060070,73.3277777778,-7.07638888889,267,0,0,6,6,Parroquia La,Giron,Santander,2
998,24060080,73.4908333333,-7.27027777778,175,0,0,3,6,Payoa 5,Sabana de Torres,Santander,2
999,24065010,73.79,-7.24611111111,138,0,2,3,6,Brisas Las Hda,Puerto Wilches,Santander,3
1000,25010010,75.7097222222,-7.88722222222,55,0,0,3,1,Pto Libertador,Puerto Libertador,Cordoba,2
1001,25010060,75.5383333333,-7.78805555556,200,0,0,4,1,Ure,San Jose de Ure,Cordoba,2
1002,25010080,75.6797222222,-8.02833333333,100,0,0,5,1,Pica Pica,Montelibano,Cordoba,2
1003,25010100,75.7563888889,-8.12638888889,160,0,0,5,1,San Francisco Rayo,Montelibano,Cordoba,2
1004,25010110,75.6472222222,-8.00611111111,80,0,0,5,1,Acacias Las Hda,Puerto Libertador,Cordoba,2
1005,25015010,75.6322222222,-8.18055555556,170,0,1,6,1,Centro Alegre,Planeta Rica,Cordoba,3
1006,25020030,74.5122222222,-8.72722222222,54,0,0,10,1,Guacamayo,Achi,Bolivar,2
1007,25020090,73.8152777778,-8.86027777778,20,0,0,3,1,Tamalameque,Tamalameque,Cesar,2
1008,25020130,75.4066666667,-9.30805555556,200,0,0,5,1,Sincelejo,Sincelejo,Sucre,2
1009,25020140,75.4430555556,-8.93777777778,60,0,0,11,1,Sahagun,Sahagun,Cordoba,2
1010,25020190,75.1291666667,-9.43194444444,200,0,0,5,1,Pto Asis,Los Palmitos,Sucre,2
1011,25020220,73.9727777778,-9.49277777778,50,0,0,7,1,Astrea,Astrea,Cesar,2
1012,25020230,73.3427777778,-9.56444444444,170,0,0,7,1,Jagua La,La Jagua de Ibirico,Cesar,2
1013,25020240,73.8902777778,-9.41027777778,70,0,0,7,1,Canal El,Chimichagua,Cesar,2
1014,25020250,73.5452777778,-9.19972222222,100,0,0,3,6,Curumani,Curumani,Cesar,2
1015,25020260,73.4913888889,-9.39916666667,100,0,0,3,1,Rincon Hondo,Chiriguana,Cesar,2
1016,25020270,73.7358333333,-9.19555555556,90,0,0,3,1,Saloa,Chimichagua,Cesar,2
1017,25020280,73.6119444444,-9.60638888889,30,0,0,7,1,Loma La,El Paso,Cesar,2
1018,25020330,74.5691666667,-8.36638888889,90,0,0,10,6,Caimital,San Jacinto del Cauca,Bolivar,2
1019,25020350,74.5416666667,-8.49277777778,25,0,0,10,1,Guaranda,Achi,Bolivar,2
1020,25020370,74.9422222222,-8.03666666667,30,0,0,1,1,Moneda La Hda,Caucasia,Antioquia,2
1021,25020390,75.1555555556,-9.39722222222,150,0,0,5,1,Charcon,Los Palmitos,Sucre,2
1022,25020400,75.1672222222,-9.38361111111,180,0,0,5,1,Libra Arriba,San Juan de Betulia,Sucre,2
1023,25020410,74.7286111111,-8.21944444444,30,0,0,10,1,Candelaria La,San Jacinto del Cauca,Bolivar,2
1024,25020420,74.5627777778,-8.3875,48,0,0,10,6,Varas Las,San Jacinto del Cauca,Bolivar,2
1025,25020480,74.8677777778,-8.34055555556,25,0,0,3,1,Pajaros  Los,Ayapel,Cordoba,2
1026,25020500,74.7294444444,-8.81611111111,50,0,0,3,1,Villa Cecilia Hda,Sucre,Sucre,2
1027,25020510,74.55,-8.41666666667,25,0,0,10,0,Alpes Los,San Jacinto del Cauca,Bolivar,1
1028,25020530,75.0897222222,-8.02527777778,143,0,0,3,1,Ilusion La,Caucasia,Antioquia,2
1029,25020540,74.7061111111,-8.03111111111,53,0,0,10,6,Patio Bonito,Nechi,Antioquia,2
1030,25020650,73.56,-8.93861111111,250,0,0,7,1,Terror El Hda,Chimichagua,Cesar,2
1031,25020660,73.7538888889,-9.00972222222,90,0,0,3,1,Zapatoza,Curumani,Cesar,2
1032,25020670,73.5597222222,-9.05027777778,500,0,0,7,1,Raya La,Pailitas,Cesar,2
1033,25020690,73.4108333333,-9.42305555556,500,0,0,7,1,Poponte,Curumani,Cesar,2
1034,25020700,75.3352777778,-8.04972222222,50,0,0,11,1,Apartada La,La Apartada,Cordoba,2
1035,25020710,75.2702777778,-8.43388888889,25,0,0,3,1,Cintura,Pueblo Nuevo,Cordoba,2
1036,25020720,75.3836111111,-8.63722222222,130,0,0,11,1,Jobo El Tablon,Sahagun,Cordoba,2
1037,25020730,75.3844444444,-9.11777777778,125,0,0,5,1,Chinu,Chinu,Cordoba,2
1038,25020740,75.0891666667,-8.57611111111,20,0,0,3,1,Eureka Hda,San Marcos,Sucre,2
1039,25020750,75.1688888889,-9.01138888889,60,0,0,5,1,Tablitas Las,San Benito Abad,Sucre,2
1040,25020760,74.9238888889,-9.00472222222,25,0,0,5,1,Santiago Apostol,San Benito Abad,Sucre,2
1041,25020770,75.0527777778,-9.40305555556,200,0,0,5,1,San Pedro,San Pedro,Sucre,2
1042,25020780,75.0341666667,-8.46138888889,20,0,0,3,1,Cecilia,Ayapel,Cordoba,2
1043,25020790,74.7177777778,-8.71888888889,50,0,0,3,1,Palmarito,Majagual,Sucre,2
1044,25020800,74.5297222222,-8.57305555556,20,0,0,3,6,Buenavista,Achi,Bolivar,2
1045,25020810,74.6055555556,-8.29111111111,40,0,0,10,6,Astilleros,San Jacinto del Cauca,Bolivar,2
1046,25020820,74.6997222222,-8.60277777778,50,0,0,3,1,Zapata,Majagual,Sucre,2
1047,25020860,74.9408333333,-9.35944444444,100,0,0,5,1,Frontera La Hda,Buenavista,Sucre,2
1048,25020870,73.9658333333,-8.82277777778,40,0,0,7,1,Playitas,San Martin de Loba,Bolivar,2
1049,25020880,74.1105555556,-8.94666666667,25,0,0,3,1,Barranco de Loba,Barranco de Loba,Bolivar,2
1050,25020890,74.2219444444,-9.11916666667,20,0,0,3,1,Chilloa,Margarita,Bolivar,2
1051,25020900,74.3558333333,-9.23388888889,65,0,0,7,1,San Sebastian,San Sebastian de Buenavista,Magdalena,2
1052,25020910,74.2705555556,-8.80972222222,140,0,0,10,6,Rionuevo,Altos del Rosario,Bolivar,2
1053,25020920,73.4166666667,-9.21666666667,500,0,0,3,6,Primavera La,Curumani,Cesar,2
1054,25020940,74.7355555556,-8.33277777778,40,0,0,3,1,Villanueva,Guaranda,Sucre,2
1055,25020950,74.7711111111,-9.04194444444,10,0,0,3,1,San Antonio Alerta,Magangue,Bolivar,2
1056,25020960,74.8252777778,-9.58805555556,20,0,0,5,1,Cordoba,Cordoba,Bolivar,2
1057,25020970,73.9411111111,-8.45944444444,74,0,0,7,1,Arenal,Arenal,Bolivar,2
1058,25020980,75.1244444444,-8.79083333333,20,0,0,5,1,Caimito,Caimito,Sucre,2
1059,25020990,75.1902777778,-9.17833333333,80,0,0,5,1,Hato Nuevo,Corozal,Sucre,2
1060,25021000,75.0508333333,-9.165,70,0,0,5,1,Galeras,Galeras,Sucre,2
1061,25021010,75.4808333333,-8.21944444444,110,0,0,3,1,Buenavista,Buenavista,Cordoba,2
1062,25021020,74.7352777778,-9.43416666667,25,0,0,5,1,Tierra Grata,Santa Barbara de Pinto,Magdalena,2
1063,25021030,74.5019444444,-9.2475,25,0,0,7,1,San Zenon,San Zenon,Magdalena,2
1064,25021040,74.0441666667,-9.18805555556,25,0,0,7,1,Menchiquejo,El Banco,Magdalena,2
1065,25021050,73.8255555556,-8.66805555556,40,0,0,7,1,Regidor,Regidor,Bolivar,2
1066,25021090,74.3138888889,-9.09333333333,40,0,0,7,1,Sta Rosa,San Fernando,Bolivar,2
1067,25021180,74.6855555556,-9.07638888889,20,0,0,3,1,Sta Cruz,Mompos,Bolivar,2
1068,25021190,74.5955555556,-9.52277777778,100,0,0,5,1,Mecha La,Santa Barbara de Pinto,Magdalena,2
1069,25021200,74.0794444444,-9.02666666667,26,0,0,3,1,Negritos Los,El Banco,Magdalena,2
1070,25021210,75.4736111111,-8.81833333333,150,0,0,5,1,Trementino,Sahagun,Cordoba,2
1071,25021240,73.8097222222,-9.26,138,0,0,3,1,Chimichagua,Chimichagua,Cesar,2
1072,25021250,74.0855555556,-9.91194444444,120,0,0,7,1,Dificil El Camp,Ariguani,Magdalena,2
1073,25021260,74.8508333333,-9.17388888889,70,0,0,5,1,Barranco de Yuca,Magangue,Bolivar,2
1074,25021270,74.5222222222,-9.07027777778,20,0,0,3,1,Candelaria,Mompos,Bolivar,2
1075,25021280,74.4908333333,-8.92055555556,20,0,0,3,1,Coyongal Alertas,Magangue,Bolivar,2
1076,25021290,74.4061111111,-9.10138888889,25,0,0,7,1,Jolon El,San Fernando,Bolivar,2
1077,25021300,74.6463888889,-9.27388888889,20,0,0,5,1,Limon El,Cicuco,Bolivar,2
1078,25021310,74.4058333333,-9.00416666667,20,0,0,3,1,Pozon El,Hatillo de Loba,Bolivar,2
1079,25021320,74.2452777778,-8.65972222222,23,0,0,3,6,Sudan El,Tiquisio,Bolivar,2
