CODIGO,CAT,NOMBRE,MUNICIPIO,DEPARTAMENTO,ELEV,LONGITUD,LATITUD,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SEP,OCT,NOV,DIC,ANUAL,ENE,FEB,MAR,ABR,MAY,JUN,JUL,AGO,SEP,OCT,NOV,DIC,ANUAL
28020440,PM,Sta Teresa Hda,Agustin Codazzi,Cesar,80,"73°17'14.6""W","9°55'5.4""N",18.9,37.6,67.1,133.9,196.3,131.4,124.4,172.9,176.6,258,171.7,61.1,1549.8,1,2,5,8,12,9,9,12,12,14,9,3,97
25020220,PM,Astrea,Astrea,Cesar,50,"73°58'22.4""W","9°29'34.6""N",12.1,27.2,83.5,148.5,185.7,138.7,104,159.8,196,244.8,146.3,36.2,1482.7,1,2,4,7,8,6,6,8,9,9,7,2,68
25021650,PM,Yucal El,Astrea,Cesar,40,"73°52'34.3""W","9°33'26.6""N",10.6,29.5,88.3,165,210,129.8,125.4,174.5,233.7,247.9,184.7,69.7,1669.3,1,1,3,5,7,4,5,6,8,8,6,2,56
28020230,PM,Llanos Los,Becerril,Cesar,100,"73°18'0.0""W","9°44'0.0""N",10,30.9,57.6,118.2,229,136.8,111.1,170.5,196.1,263.3,163.8,46,1533.2,1,2,2,5,8,5,5,6,7,7,5,2,56
28025080,CP,Socomba,Becerril,Cesar,170,"73°14'26.0""W","9°41'12.0""N",17.2,46.3,77.4,160.4,209.8,135.4,113.9,160.3,192.4,220.6,157.3,50.8,1541.8,1,3,6,11,14,11,12,14,15,16,12,5,120
28040030,PM,Bosconia,Bosconia,Cesar,130,"73°53'5.5""W","9°58'32.0""N",15.6,30.1,79.2,157.3,154.6,142.9,126.8,134.6,149.3,151,140.1,35.1,1316.5,1,2,4,7,9,7,7,8,8,9,7,2,70
28040270,PM,Manature Hda,Bosconia,Cesar,150,"73°47'18.7""W","10°2'6.4""N",10.3,29.4,71.6,127.8,156,131.8,107.1,161.2,163.3,194.1,136.9,45.1,1334.5,0,1,4,6,7,5,5,6,6,7,6,3,58
28040070,PM,Palmariguani,Bosconia,Cesar,80,"73°57'31.7""W","9°55'51.5""N",15.1,28.4,66.7,160.5,186,137.3,122.9,150.1,172.4,176.4,134.7,32.4,1383,1,2,3,6,9,6,6,8,8,8,6,2,63
25020240,PM,Canal El,Chimichagua,Cesar,70,"73°53'25.5""W","9°24'37.7""N",14.5,34.7,65.8,148.8,177.1,127.6,98.5,178.4,198.8,237.4,160.1,45.1,1486.8,1,2,3,6,7,5,5,7,8,9,6,2,60
25021240,PM,Chimichagua,Chimichagua,Cesar,138,"73°48'35.5""W","9°15'36.3""N",16.3,31.4,73,191.8,263.6,178,167.5,201.2,309.4,342.5,221.6,57.6,2053.8,1,2,4,8,10,7,7,9,11,11,8,3,81
25020270,PM,Saloa,Chimichagua,Cesar,90,"73°44'9.0""W","9°11'44.7""N",20,31.9,76.6,177.1,286.2,153.5,134.8,183.1,261.7,341.3,274.4,103.8,2044.4,2,2,5,9,13,10,10,12,13,14,11,4,104
25020650,PM,Terror El Hda,Chimichagua,Cesar,250,"73°33'36.8""W","8°56'19.6""N",31.9,36,92,219.9,228.4,150.3,103.2,195.5,198.8,250.6,166.7,61.5,1735,1,2,4,9,11,8,9,12,11,12,9,4,92
25025250,CO,Chiriguana,Chiriguana,Cesar,40,"73°35'36.0""W","9°21'49.2""N",15.8,31.6,73.1,138.2,231,159.2,114.5,156.6,226.3,281.5,188.8,62.7,1679.2,1,2,5,9,12,10,10,12,14,13,10,4,102
25020260,PM,Rincon Hondo,Chiriguana,Cesar,100,"73°29'29.5""W","9°23'57.8""N",30.8,57,137.3,209.3,296,221.2,194.1,250.9,327.5,365.3,292,91.4,2472.6,1,2,5,8,11,8,9,10,12,13,10,3,92
25020250,PM,Curumani,Curumani,Cesar,100,"73°32'43.3""W","9°11'59.0""N",18.2,49.1,101.9,155.5,219.7,134,105.6,166.8,212.8,303.4,197.6,56,1720.6,2,3,6,9,11,10,11,13,14,16,11,5,110
25021580,PM,Curumani D C,Curumani,Cesar,100,"73°32'0.0""W","9°11'0.0""N",21.9,51.5,107.5,176,242,118.4,111.4,196.9,232.4,301.1,159.4,54.9,1773.5,2,3,5,8,12,8,10,11,14,14,9,4,99
25020690,PM,Poponte,Curumani,Cesar,500,"73°24'39.4""W","9°25'23.8""N",16.9,43.3,97,172.9,232.4,193.4,158.3,171.8,192.1,246.7,196,55.6,1776.5,1,2,4,6,7,7,6,7,8,8,7,2,65
25020920,PM,Primavera La,Curumani,Cesar,500,"73°25'0.0""W","9°13'0.0""N",22,54.2,114.2,189.2,226.9,130.8,113.8,144.9,207.8,302.1,226.4,50,1782.3,2,3,6,10,11,9,9,11,12,15,10,4,100
25020660,PM,Zapatoza,Curumani,Cesar,90,"73°45'14.5""W","9°0'35.1""N",27.4,31.7,81.2,161.5,251.6,162.1,133.6,173.2,229.5,309.3,238.2,75.5,1874.6,1,2,3,6,8,6,6,8,9,10,8,3,69
25020280,PM,Loma La,El Paso,Cesar,30,"73°36'43.1""W","9°36'23.5""N",9.6,22.5,73.2,140,195.7,130.1,102.8,163.8,226,220.5,163.1,40,1487.4,1,1,4,6,8,6,6,8,9,9,7,2,67
28040310,PM,Molino El,El Paso,Cesar,110,"73°44'42.9""W","9°46'41.9""N",8.5,35.7,78.4,155,184.6,120.5,99.4,176.5,162.2,211.6,138.5,42.7,1413.7,1,2,4,7,9,6,5,8,8,9,6,2,68
28040350,PM,Paso El,El Paso,Cesar,36,"73°44'57.3""W","9°39'25.5""N",10.7,26.5,67.1,124.7,176.8,123.9,92,129,159.9,202.2,155.6,34.6,1303,1,2,5,7,8,6,7,8,9,10,6,2,71
23210160,PM,Gamarra,Gamarra,Cesar,150,"73°44'16.0""W","8°19'36.0""N",9.8,15.2,27.1,119.6,182,165.2,121.6,165.7,198.4,166.8,121.5,28.2,1320.9,1,2,4,9,12,11,10,13,13,13,9,3,99
23210010,PM,Pto Mosquito,Gamarra,Cesar,90,"73°45'19.0""W","8°11'6.0""N",5.8,14,34.8,127,195.8,225.7,145.3,189.4,224.6,185.4,106.7,25.4,1479.7,1,1,2,7,10,8,8,10,10,10,5,2,74
23210120,PM,Vega La,La Gloria,Cesar,166,"73°38'29.3""W","8°31'54.9""N",15.2,38.4,130.6,197.8,279.6,168.3,95.9,225.8,290.4,376.7,238.8,77.1,2134.7,1,3,6,8,11,7,7,11,11,13,10,3,91
25020230,PM,Jagua La,La Jagua de Ibirico,Cesar,170,"73°20'34.6""W","9°33'52.9""N",23.7,43.5,109.9,151.1,271.6,193.3,141.4,222.2,267.6,270.6,226.6,48.5,1970.1,1,2,5,6,9,9,7,9,10,12,9,3,83
28010040,PM,Manaure,Manaure,Cesar,740,"73°1'43.5""W","10°23'38.8""N",22.5,41.4,88.5,197.4,260.3,153,106.4,198,256.4,366.7,239,54.2,1983.7,2,4,7,14,19,14,12,16,20,22,16,5,149
25025330,CP,Col Agro Pailitas,Pailitas,Cesar,50,"73°38'1.0""W","8°57'25.4""N",34,28.3,107.8,209,303.9,188,135.6,180,274,284.8,271.4,74.8,2091.7,2,3,7,12,16,15,14,17,18,19,15,6,145
25020670,PM,Raya La,Pailitas,Cesar,500,"73°33'35.0""W","9°3'1.0""N",8.9,24.9,81.5,172,210,179,154.3,201.5,266.5,287.4,195.5,45.3,1826.7,1,2,5,8,12,9,10,12,14,14,10,4,100
25021640,PM,Sta Isabel,Pelaya,Cesar,40,"73°42'0.0""W","8°43'15.2""N",15,28.8,85.9,137.4,190.7,167.5,121.8,199.2,222,234.1,214.6,55,1672,1,2,3,6,8,6,6,10,10,10,8,3,72
28040010,PM,Pueblo Bello,Pueblo Bello,Cesar,1000,"73°35'20.0""W","10°25'4.4""N",14.8,35.8,69.4,192.5,291.6,203.9,144.8,249.8,308,381.1,232,68.8,2192.4,1,2,5,11,15,11,7,12,16,17,12,4,115
29060090,PM,San Sebastian De R,Pueblo Bello,Cesar,2000,"73°36'0.0""W","10°34'0.0""N",15.2,38.2,59.6,137.8,189.1,128.7,118.1,155.2,177.1,182.8,96.1,38.1,1336,3,5,9,15,19,13,10,15,19,19,12,5,143
23190480,PM,Angeles Los,Rio de Oro,Cesar,228,"73°30'27.0""W","8°5'56.0""N",29.5,42.2,67.2,192.2,245.5,176.8,145,181.9,216.5,226.1,172.4,47.2,1742.5,2,3,5,9,12,9,9,10,11,10,9,3,91
16050270,PM,Laguna La,Rio de Oro,Cesar,1500,"73°21'0.0""W","8°20'0.0""N",6.3,18.1,30,97.7,145.8,89.2,98.7,137.6,203,148.8,85.2,27.1,1087.5,1,1,3,7,9,6,7,9,13,11,7,3,75
16050060,PM,Rio De Oro,Rio de Oro,Cesar,1200,"73°23'18.0""W","8°17'35.0""N",17,25.5,49.8,124.9,155.7,109.2,124.3,150.2,193,147.2,86.3,37.7,1220.9,2,3,5,11,14,11,10,14,17,15,10,5,117
23190580,PM,San Daniel Hda,Rio de Oro,Cesar,75,"73°37'7.6""W","8°5'19.5""N",23.9,28.7,49.2,169.9,235.8,226.7,183.4,208.3,240,226.6,135.2,49.9,1777.6,1,2,3,8,10,9,8,9,10,10,7,3,82
23190110,PM,Libano El,San Alberto,Cesar,164,"73°25'41.0""W","7°50'17.0""N",51.2,73.4,166.8,298.6,291.5,186.9,178,187.9,233.7,313.6,258,139.1,2378.5,3,4,7,12,12,10,10,10,12,13,12,6,113
23190810,PM,Planes Los,San Alberto,Cesar,650,"73°19'17.2""W","7°48'45.4""N",80.3,100.5,205.5,310.5,290,186.1,136.8,168.5,209.7,335.6,305.9,181.7,2511.1,8,7,13,17,17,15,14,16,17,20,20,13,178
23190500,PM,San Alberto,San Alberto,Cesar,134,"73°23'18.0""W","7°45'35.0""N",61,86.9,146.9,288.7,300.9,189.8,151.5,173.7,224.5,318.7,276.4,142.5,2361.4,4,4,7,12,14,10,9,10,12,14,14,7,117
28020590,PM,Leticia,San Diego,Cesar,140,"73°13'18.2""W","10°9'8.6""N",19.7,32.2,64.2,148.6,177.5,112.7,93.3,105.8,141.5,190.3,142.7,42.3,1270.9,1,2,3,7,9,6,6,8,8,10,7,3,70
28025020,CO,Rincon El,San Diego,Cesar,350,"73°7'53.0""W","10°16'17.0""N",13.1,35.6,52.6,147.8,201.5,126.1,105.1,139.4,158.2,203.6,133.4,34.7,1351,2,3,6,13,18,16,14,18,18,19,13,4,143
28020410,PM,San Benito,San Diego,Cesar,150,"73°19'12.7""W","10°11'11.8""N",13.2,19.4,44.3,152,173.9,146.7,100.8,126.5,158.9,192.5,158.5,39,1325.6,1,1,3,6,7,6,5,6,8,9,7,2,60
28020420,PM,San Gabriel,San Diego,Cesar,70,"73°39'4.6""W","9°55'27.4""N",11.8,24,112.1,174.2,202.4,153.3,131.3,153.1,164.5,165.6,150.3,54.3,1496.8,1,1,4,7,7,6,5,7,6,7,5,2,56
23190520,PM,Dorada La,San Martin,Cesar,271,"73°26'23.0""W","7°59'44.0""N",56.5,58.9,150.2,308.1,360.8,206.9,202.8,184.2,275.9,396.2,276.7,140.2,2617.4,2,4,7,11,13,9,10,9,12,14,12,6,108
25020090,PM,Tamalameque,Tamalameque,Cesar,20,"73°48'55.6""W","8°51'37.4""N",14.5,33.7,79,134.7,253.7,173.2,150.6,197.9,256.2,313.2,232.3,67.3,1906.3,1,1,4,7,10,8,8,11,12,13,10,4,89
25021590,PM,Tamalameque D C,Tamalameque,Cesar,33,"73°49'0.0""W","8°52'0.0""N",12.8,33.5,85.9,128.1,216.3,160.1,116.6,183.4,228.2,259.8,168.1,43,1635.5,1,1,3,6,9,7,6,8,10,11,8,2,72
28035030,SP,Apto Alfonso Lopez,Valledupar,Cesar,138,"73°14'58.0""W","10°26'22.0""N",7.6,9.2,27.4,76.4,169.9,83.5,67.3,115.6,124.6,202.7,105.3,35.9,1025.4,1,1,3,8,14,11,9,13,14,16,9,4,103
28010360,PM,Atanquez,Valledupar,Cesar,800,"73°21'14.8""W","10°42'4.2""N",33.4,19.8,51.5,150.6,250.7,130.6,129.4,199.5,279.7,341.8,254.2,53.2,1894.4,2,2,4,8,12,6,5,9,12,15,9,3,86
28035020,CO,Callao El,Valledupar,Cesar,110,"73°19'10.0""W","10°21'47.0""N",9.7,13.1,36.2,114.4,175.3,119.6,87.9,126.2,159.1,194.5,117.4,40.4,1193.8,1,1,4,9,13,11,8,11,13,15,9,3,97
28030190,PM,Caracoli,Valledupar,Cesar,220,"73°43'54.2""W","10°5'19.3""N",11.3,32.7,47.9,136.4,106,100.3,107,109.6,127.6,140.6,99.1,40.3,1058.7,1,1,4,7,8,7,7,8,9,10,6,2,70
28010020,PM,Descanso El,Valledupar,Cesar,160,"73°14'29.0""W","10°28'55.2""N",12.2,13.8,24.1,95,139.5,89,89.5,114.8,135,216.8,93.4,34,1057,0,1,1,3,5,4,3,5,6,8,5,1,43
28020150,PM,Esperanza La Hda,Valledupar,Cesar,60,"73°40'7.8""W","10°1'47.9""N",7.7,25.1,66.4,110.8,146.7,102.2,114.5,145.1,149.6,180,156.3,43.9,1248.3,1,1,3,6,7,5,5,7,8,8,7,2,59
28035040,CO,Guaymaral,Valledupar,Cesar,50,"73°38'51.1""W","9°54'17.7""N",6.8,28.5,78.1,125.9,181.3,119.1,114.4,140.7,154.8,169.7,148.9,40,1308.1,1,2,5,9,11,9,9,12,12,12,9,3,94
28010370,PM,Paris De Francia,Valledupar,Cesar,180,"73°19'42.8""W","10°29'32.5""N",8.1,16.8,54.6,140.9,196.4,122.1,112.2,159.7,178,200.1,121,41.7,1351.4,1,1,3,6,9,6,5,8,8,10,6,2,65
28010090,PM,Patillal,Valledupar,Cesar,450,"73°13'42.2""W","10°43'35.4""N",5.2,9.3,20.5,113.7,185.8,105.4,69.9,119.2,159.8,222.1,132.3,33.8,1177.1,0,1,1,5,7,5,4,5,7,8,5,1,50
28030220,PM,San Angel,Valledupar,Cesar,244,"73°26'28.5""W","10°21'3.2""N",3.6,17.7,40.3,100.6,141.7,101.3,75.5,117.2,140.8,167.5,97.9,18.2,1022.3,0,0,1,4,7,5,4,6,6,7,5,1,46
28010140,PM,Villa Carmelita,Valledupar,Cesar,450,"73°18'0.0""W","10°32'0.0""N",3.7,20.6,46.3,190,257.6,173.9,90.9,145.9,172.8,299.1,172,42.2,1614.9,0,1,3,8,11,7,4,7,10,14,8,2,76
28010070,PM,Villa Marlene,Valledupar,Cesar,120,"73°28'1.6""W","10°11'7.8""N",12.1,16.7,59.9,114,178.7,127.3,101.8,158.4,192,222.4,155.2,27.9,1366.4,1,1,4,7,8,6,6,8,9,10,7,2,69
28035010,CO,Villa Rosa,Valledupar,Cesar,70,"73°32'50.0""W","10°11'34.0""N",18,10.2,69.3,137.3,167,137.3,105.5,154.9,183.8,193.1,132.4,38.2,1347.1,1,1,5,9,12,9,9,12,13,14,10,3,97
11150030,PM,Acandi,Acandi,Choco,2,"77°16'37.0""W","8°31'51.0""N",131.9,84.1,119.8,287.1,376.4,268.3,296.1,283.3,201,226.7,268.6,281.5,2824.8,9,7,8,14,18,17,18,17,14,15,16,14,165
55010010,PM,Pie de Pato,Alto Baudo,Choco,30,"76°58'34.8""W","5°31'25.9""N",461.3,407.3,401.1,557.7,516.7,567.4,582.7,643.7,570.9,567.8,619.2,494.5,6390.5,14,12,13,16,18,18,19,19,18,18,19,18,201
56015010,CO,Panamericana,Bahia Solano,Choco,4,"77°24'16.0""W","6°13'24.0""N",273.9,142,192.5,332.5,482.5,454.2,475,571.5,565,770,639.8,472.7,5371.7,18,12,13,21,24,24,24,24,25,25,24,22,255
11080010,PM,Bellavista,Bojaya,Choco,15,"76°53'7.5""W","6°33'33.0""N",362.8,288.9,284.2,460.1,482.3,409.4,512.3,495.1,398.7,421.4,481.5,470.3,5066.9,17,14,15,21,23,23,23,24,23,24,23,23,251
11085010,AM,Loma La,Bojaya,Choco,20,"76°59'0.0""W","6°32'0.0""N",336.9,291.7,233.9,441.9,435.6,413.9,435.4,416.1,324.8,382.5,412.3,347.2,4472.3,,,,,,,,,,,,,0
11090010,PM,Opogado,Bojaya,Choco,50,"76°58'21.8""W","6°48'45.1""N",325.2,225.6,283.6,439.6,549.8,463.4,505.3,501.9,424.9,412.3,498,431.9,5061.5,9,7,9,12,16,15,16,17,14,14,15,12,157
11100020,PM,Domingodo,Carmen Del Darien,Choco,11,"77°2'4.1""W","7°10'42.6""N",169.4,122.4,150.5,272.1,380.1,365.9,442.3,399.3,313.6,306.2,299.8,274.4,3495.9,8,5,6,12,17,18,19,19,17,16,15,13,165
11100010,PM,Vigia de Curvarado,Carmen Del Darien,Choco,25,"76°55'0.0""W","7°5'0.0""N",207.7,132.5,179.3,332.2,508.6,453.6,495.5,432.5,357.9,405.6,363.5,368.5,4237.4,7,5,6,12,19,17,18,17,15,16,14,13,161
11030010,PM,Certegui,Certegui,Choco,54,"76°36'47.9""W","5°22'2.9""N",621.6,589.8,600.6,733.9,688.8,717.3,750.1,826.8,738,726.5,662.6,624.1,8280.1,20,17,18,20,21,21,22,23,22,21,20,20,245
54025020,CP,Apto Condoto,Condoto,Choco,66,"76°39'0.0""W","5°6'0.0""N",618.6,574.6,554.4,619.8,694.2,585.2,601.5,677.8,650.9,650.5,547.8,624.6,7399.9,25,21,22,24,24,24,25,25,25,24,23,23,286
54020060,PM,Opogodo,Condoto,Choco,70,"76°38'54.9""W","5°3'19.1""N",654.9,621.8,611.3,764.6,809.2,622.9,677.2,759.5,683.7,724.4,654.6,624.5,8208.5,16,14,16,17,17,16,18,18,17,17,17,16,199
11030030,PM,Managru,El Canton Del San Pablo,Choco,50,"76°43'41.1""W","5°20'3.1""N",476.6,486.8,483.6,624,600.4,538.9,591,609.9,576.1,540.9,474.8,476.4,6479.4,16,14,15,18,19,18,19,18,18,17,16,15,204
11020010,PM,Carmen de Atrato,El Carmen de Atrato,Choco,1850,"76°8'31.5""W","5°54'30.7""N",122.3,127,166.9,216.9,279.7,242.9,253.6,216,228.6,261.8,255.2,157.8,2528.8,11,12,14,18,21,18,17,17,18,20,19,14,199
11020020,PM,Guaduas,El Carmen de Atrato,Choco,1500,"76°11'0.0""W","5°46'0.0""N",236.7,221.5,272,413.8,487.4,388.4,368.9,353.2,384.6,586.5,423.3,298.6,4434.8,17,16,19,24,26,22,22,22,24,27,24,18,259
11020050,PM,Pinon El,El Carmen de Atrato,Choco,715,"76°15'3.1""W","5°45'27.6""N",519,398.8,471.1,583.4,796.7,611.2,526.9,569.2,610.4,761.3,857.9,649.8,7355.9,23,20,22,24,27,25,24,25,26,27,26,24,292
54090010,PM,Palestina,El Litoral del San Juan,Choco,30,"77°8'8.0""W","4°9'45.2""N",442.2,311,349.1,483.3,650.8,609.3,634.7,755.1,807.9,761.4,705.5,603.5,7113.9,17,13,16,17,19,19,22,22,21,21,19,19,224
54010010,PM,Istmina,Istmina,Choco,90,"76°41'35.4""W","5°9'53.5""N",566.9,644.7,551.1,633.8,685.1,624,624.9,702.6,612.7,637.9,572.6,564,7420.3,17,16,16,18,20,20,20,21,20,19,19,18,224
55010020,PM,Pie de Pepe,Istmina,Choco,57,"76°46'28.5""W","5°7'5.7""N",561.4,476,491.4,468.6,506.3,518.3,626,582.4,547.3,555.2,549.1,545.1,6427.2,17,14,16,16,17,17,18,18,16,17,17,17,199
11035010,CO,Lloro,Lloro,Choco,90,"76°34'33.0""W","5°30'53.0""N",579.7,508.8,541.4,715.1,759.2,702.5,746,752.1,753.2,621.4,728.3,593.4,8001,21,19,19,22,23,23,23,24,23,23,23,22,264
11010010,PM,Vuelta La,Lloro,Choco,100,"76°32'42.0""W","5°27'31.9""N",580.7,537.1,569.5,699.1,805.2,739.8,748.8,811.9,809.1,776.8,771.3,661.8,8510.9,21,19,20,23,24,23,24,24,24,24,23,21,269
11050060,PM,Alto del Buey,Medio Atrato,Choco,100,"76°54'56.3""W","6°6'30.0""N",397.4,343.9,390.4,502.1,542,517.8,556.3,554.4,454.8,446.7,488.9,461.2,5655.8,15,12,12,16,19,19,20,20,19,20,19,18,208
11050020,PM,Bete,Medio Atrato,Choco,25,"76°46'48.1""W","5°59'41.0""N",581.4,484,528.6,746.7,817.8,729,785.2,828.8,659.6,665.9,728.5,692.2,8247.7,14,11,12,18,20,19,19,19,18,17,18,18,203
11050030,PM,Buey El,Medio Atrato,Choco,25,"76°49'16.9""W","6°6'9.0""N",458.3,345.3,370.6,524.9,584.2,588,635.3,635.2,559.6,542,542.9,512,6298.2,13,10,11,14,16,16,17,17,16,16,16,15,177
54020010,PM,Andagoya,Medio San Juan,Choco,35,"76°41'47.1""W","5°5'51.8""N",590.2,583.9,592,606.4,726.6,585,617.3,685.8,641.9,644.6,549,582.9,7405.5,23,20,21,22,24,23,24,24,23,24,23,22,274
54020080,PM,Bebedo,Medio San Juan,Choco,50,"76°49'40.2""W","4°55'58.6""N",673.5,556.8,604.2,675.4,725.8,710.9,809.2,822.6,757.4,737.9,691.3,715.5,8480.5,19,16,15,17,19,20,20,21,19,20,19,20,225
54085010,CO,Noanama,Medio San Juan,Choco,40,"76°56'3.4""W","4°41'17.6""N",453.9,367.4,415.3,498.7,535.5,511.6,592,668.1,600.5,568.5,528.5,514.2,6254.4,25,21,23,25,26,26,28,28,26,27,26,25,305
54020020,PM,Novita,Novita,Choco,66,"76°36'23.1""W","4°57'18.5""N",685.7,665.7,689.2,788.7,808.6,659.9,614.5,816,824,937.5,930.2,760.1,9179.9,19,16,17,18,19,19,18,19,20,21,21,20,227
11045010,SP,Apto El Carano,Quibdo,Choco,53,"76°38'37.9""W","5°41'26.0""N",544.9,500.7,554.5,707.2,722.4,728.1,804.6,865.8,701.7,606.3,683.1,631.8,8051,26,23,25,27,28,27,28,28,28,28,27,28,324
11050010,PM,Tagachi,Quibdo,Choco,20,"76°43'37.3""W","6°13'18.4""N",463.3,396.8,410.7,613.2,732.9,727.7,747.7,732.4,751.9,704.7,668.4,639.2,7588.7,13,12,12,16,18,19,19,19,18,18,18,16,197
11040010,PM,Tutunendo,Quibdo,Choco,54,"76°32'16.1""W","5°44'37.0""N",874.2,743.8,764.8,962.8,1062.9,1003.3,1070.9,1092.5,1073.7,1019.4,1020.6,907.2,11596.2,20,17,18,21,22,21,23,24,23,22,24,22,256
11030040,PM,Paimado,Rio Quito,Choco,35,"76°44'27.1""W","5°28'53.8""N",421.3,425.5,392.9,451.6,480.3,443.2,537.4,485.6,451.3,421.4,453.9,418.8,5383.3,15,14,15,16,18,16,18,18,17,15,17,15,191
11035020,CO,San Isidro,Rio Quito,Choco,45,"76°44'59.0""W","5°37'34.5""N",516,469.6,493.6,601.8,625.6,648.3,708.8,723.9,542.5,507.4,561.7,501.8,6901.2,24,20,21,24,26,25,26,26,26,25,25,25,294
11130020,PM,Honda La,Riosucio,Choco,5,"77°7'32.0""W","7°34'36.0""N",81.4,81.6,80.9,202.6,357.7,355.3,323.6,339.6,323.1,290.7,327.4,229.8,2993.5,5,4,4,9,14,14,14,15,14,12,12,10,127
11120040,PM,Riosucio,Riosucio,Choco,8,"77°6'55.0""W","7°26'22.0""N",69.5,59.7,92,201,288.7,267.7,328.9,331,313.6,234.6,253,176.2,2615.8,5,4,5,11,14,14,15,16,15,14,13,10,135
11135010,CO,Sautata,Riosucio,Choco,2,"77°7'0.0""W","7°51'0.0""N",56.6,44.3,50.8,139.4,209.7,256.2,238.3,238.3,239.9,235.9,216.9,131.8,2058.2,5,4,5,11,17,17,17,18,18,18,15,9,156
54025010,CO,San Jose Palmar,San Jose del Palmar,Choco,1115,"76°13'55.0""W","4°53'54.5""N",297,275.4,291,325.5,354.4,254.8,232.8,255.2,292.8,451,505.1,390.2,3925.3,24,22,23,25,26,25,24,23,25,26,27,26,296
54020050,PM,Sinai El,San Jose del Palmar,Choco,1870,"76°12'25.0""W","4°50'3.6""N",441.7,373.6,375.9,459,479,358.9,356.7,369.8,402.7,559.2,688.6,556.1,5421.2,25,22,24,26,26,24,23,23,25,28,27,26,301
54020040,PM,Valencia La Divisa,San Jose del Palmar,Choco,430,"76°17'28.2""W","4°54'20.9""N",323.3,278.9,321.8,395.4,420.4,363.5,241.9,274.1,372.7,435.7,488.1,402.2,4318,17,15,17,18,19,17,15,16,18,21,22,20,214
11150020,PM,Tanela,Unguia,Choco,11,"77°2'25.5""W","8°9'46.5""N",104.9,80.1,115.6,237.4,300.9,282.3,349.2,359,286,214.9,248.8,194.5,2773.6,6,6,6,11,15,15,17,17,15,14,13,11,145
11150010,PM,Titumate,Unguia,Choco,6,"77°4'33.0""W","8°18'29.0""N",118.9,91.8,112.1,358.6,393.8,332.1,422,385.3,323.9,285.1,307.7,238.9,3370.1,6,4,5,11,14,13,15,16,13,11,11,9,128
11130010,PM,Unguia,Unguia,Choco,15,"77°5'16.3""W","8°2'12.4""N",47.2,50.9,62.7,163.1,227.9,220.8,253.1,241.9,171.5,186.8,205.9,153.7,1985.6,3,3,4,7,12,12,13,13,10,11,11,8,106
25025150,CO,Ayapel,Ayapel,Cordoba,22,"75°9'52.2""W","8°17'42.7""N",18.1,28.8,49.1,162.9,267.2,290.9,380.7,397.2,326.9,266.8,198.7,51.7,2439.1,2,3,5,11,16,17,19,20,18,17,14,7,148
25020780,PM,Cecilia,Ayapel,Cordoba,20,"75°2'3.0""W","8°27'41.0""N",23.7,19.8,41.1,144.4,293.5,280.5,389,418.7,329.3,305.3,203.9,85.4,2534.5,1,2,3,6,11,11,14,15,12,12,9,4,101
25020480,PG,Pajaros  Los,Ayapel,Cordoba,25,"74°52'4.0""W","8°20'26.0""N",19.1,37.1,50.8,219.8,317.3,302.2,403.5,424.1,328.5,378.5,268.3,80.6,2829.8,2,2,4,10,14,14,16,18,14,15,12,6,126
25021010,PM,Buenavista,Buenavista,Cordoba,110,"75°28'51.0""W","8°13'10.0""N",16.1,30,46.7,183.1,304.3,336.4,341.7,365.9,359.3,325.3,192.3,56.6,2557.6,1,2,3,7,11,13,14,16,15,14,9,3,107
12040020,PM,Canalete,Canalete,Cordoba,40,"76°14'8.0""W","8°47'13.0""N",18.9,15,28.3,113.3,206.5,162.6,162.7,196.5,184.1,180.4,143.1,58,1469.4,1,1,2,5,10,8,8,10,9,9,7,4,75
13070050,PM,Cerete,Cerete,Cordoba,20,"75°47'10.5""W","8°53'25.2""N",12.6,15.7,30.5,119.4,207.6,160.9,185.2,193.6,207.8,168.5,95.9,37.6,1435.3,1,1,3,7,10,9,10,11,10,9,6,3,80
13070140,PG,Coroza 1,Cerete,Cordoba,9,"75°45'0.0""W","8°50'0.0""N",8.6,22.6,24.3,86,208.7,145.1,175.3,190.7,220.5,173.1,96.7,31.8,1383.1,1,1,2,7,10,10,11,12,11,10,7,3,84
13070040,PM,Rabolargo,Cerete,Cordoba,19,"75°44'32.9""W","8°57'2.2""N",8.1,17.1,32.2,110.6,228,161.5,177.5,206.6,207.7,164,108.9,44.3,1466.6,1,1,3,6,10,9,10,10,9,8,7,3,77
13075030,AM,Turipana,Cerete,Cordoba,20,"75°48'6.8""W","8°50'22.3""N",88.1,84.5,98.6,85.2,104.9,139.7,83.9,115.8,125.2,83.6,134.9,143.2,1287.5,1,1,3,10,15,15,16,16,15,14,10,5,120
13075010,CO,Chima,Chima,Cordoba,20,"75°37'19.5""W","9°9'2.7""N",16.7,17.5,25,94.4,167.6,166.9,156.6,178.7,174.7,136.1,82.5,40.6,1257.2,2,2,3,7,11,11,11,12,11,10,7,4,93
25020730,PM,Chinu,Chinu,Cordoba,125,"75°23'4.0""W","9°7'4.0""N",20.8,19,37,99.4,187.5,161.8,169,168.1,198.7,157,101.9,31.4,1351.5,2,2,2,7,9,9,9,10,9,9,8,3,80
